player,season,mp,y_defense,baseline,structure_penalty_l2_0.05,structure_penalty_l2_0.10,structure_penalty_l2_0.25,published_output_0.075
Nikola Mirotic,2016-17,1679.0,1.100000023841858,1.5289942749004064,1.8948105015581513,1.8750568848651907,2.074895474891563,1.6275951123282615
Vince Carter,2016-17,1799.0,0.4000000059604645,0.6037840833170892,0.614562273847381,0.6654143800061143,0.5705770088097131,0.6040054450918986
Dwight Howard,2016-17,2199.0,2.299999952316284,1.9210537934163678,1.772425373507283,1.795143025206063,1.8013121472793054,1.8944072831806578
Greg Monroe,2016-17,1823.0,0.10000000149011612,1.3253416330846581,1.1711889242532958,1.147339230657238,1.189835218697474,1.2816000191428403
Eric Gordon,2016-17,2323.0,-1.0,-0.7739768862570542,-1.1643284455687979,-1.0412721327061358,-0.9691790878154614,-0.7604118532083322
Gary Harris,2016-17,1782.0,-1.7000000476837158,-2.393847004791021,-2.343379066246812,-2.36234738446732,-2.3366812108997452,-2.4350639583837492
David Lee,2016-17,1477.0,1.7000000476837158,1.322203446741735,1.8147131264293426,1.7973500220875038,1.9373481036164197,1.4472725581745904
PJ Tucker,2016-17,2236.0,1.600000023841858,2.2315010074116195,1.8259587496504959,1.7339473219895565,1.5988384193542824,2.1006735184126764
Maurice Harkless,2016-17,2223.0,0.30000001192092896,-0.3308793770898156,-0.1896981083094531,-0.29443405375958265,-0.2964066886534783,-0.3444375056541383
AlFarouq Aminu,2016-17,1773.0,3.5,1.8151707503896892,1.7302542861805745,1.6338893016598828,1.6780059916811632,1.72200853282692
Harrison Barnes,2016-17,2803.0,1.100000023841858,-0.5984569851150402,-0.1863054683299858,-0.13535322382740606,-0.0911932236238982,-0.5481374019935276
Channing Frye,2016-17,1398.0,1.7999999523162842,-0.24629039034683697,0.09768390612387612,0.17030971288731409,0.19745534898028577,-0.15749512796662446
Nikola Vucevic,2016-17,2163.0,2.0,1.551086026678082,1.7242840470013547,1.8042921265910157,1.8492555374523145,1.575313416468675
Dion Waiters,2016-17,1384.0,1.2000000476837158,0.6213439794265412,0.835918180062188,0.8416434542561844,0.9296304640542528,0.6694312957073737
Kentavious CaldwellPope,2016-17,2529.0,-0.699999988079071,-0.9188936713170973,-0.6151521304949044,-0.5550813836083329,-0.46709616016736166,-0.8478002706122959
Dewayne Dedmon,2016-17,1330.0,4.099999904632568,3.5490022909862393,4.005241489536894,4.0492935168273,4.1603983802317455,3.6061914593722277
Patty Mills,2016-17,1754.0,-0.699999988079071,0.11754744456920009,0.5938424069273468,0.6300770204142734,0.6935065132817979,0.22072183663733008
Garrett Temple,2016-17,1728.0,1.899999976158142,-0.2600855975695131,0.06000666656255382,0.06230136711644596,0.05589653752707219,-0.28136993450538283
Marvin Williams,2016-17,2295.0,0.6000000238418579,0.14941732145076564,0.2886556960129044,0.34069129314089197,0.41131031729227124,0.17392258719069392
Kristaps Porzingis,2016-17,2164.0,1.600000023841858,0.6942691793081897,0.89978663767023,0.958414730908009,0.797680057990369,0.7096797950224376
Tristan Thompson,2016-17,2336.0,1.2999999523162842,0.7758645623345303,0.9776742475340869,0.9971452996278152,0.9912678377504843,0.801294066785023
Ryan Anderson,2016-17,2116.0,-0.699999988079071,0.05136182549758181,-0.08265125908787702,-0.05674398458132999,-0.05510031121967805,0.06325206375220098
Brook Lopez,2016-17,2222.0,0.20000000298023224,0.08278258184129739,0.26197709761119714,0.21359678768816726,0.30310830006970196,0.12371233328751384
Steven Adams,2016-17,2389.0,1.600000023841858,1.7199964218290702,2.0838816916211327,2.0821768022067744,2.020696365326089,1.740474054427418
Avery Bradley,2016-17,1835.0,0.699999988079071,-0.9917086870236335,-0.9364338093779088,-0.9409020359817839,-0.938785265821439,-1.007319124326229
Mason Plumlee,2016-17,2148.0,0.10000000149011612,0.1021085313416831,-0.08460980853321709,-0.06821643871343008,-0.024164428754530343,0.07327010963228285
Jared Dudley,2016-17,1362.0,2.299999952316284,1.8228803110646024,1.718186198840837,1.6557116727081298,1.7971334144948887,1.8349079429339124
Wayne Ellington,2016-17,1500.0,-0.5,-1.2154198162191985,-0.9563213175778461,-0.8853775897589713,-0.825599530877349,-1.1206705798803915
Evan Fournier,2016-17,2234.0,-0.4000000059604645,-0.35169518332912214,-0.5225858270535831,-0.4951880479986096,-0.5659439708579537,-0.38031461741973255
JaMychal Green,2016-17,2101.0,0.800000011920929,0.27818017452842275,0.3540989953917783,0.3820581882662424,0.4011142711780198,0.30460581832741374
Jason Terry,2016-17,1365.0,1.100000023841858,0.2997523944738567,0.8911541148347228,0.9286370751297004,0.9869342264916494,0.3773797237691727
Kent Bazemore,2016-17,1963.0,1.399999976158142,0.9667678045627572,0.9377372436795678,0.9877018510894283,0.9403861683486641,0.9364573483012472
Rondae HollisJefferson,2016-17,1761.0,2.0999999046325684,1.1689630131327924,0.9926220909883612,0.9581195162901147,0.9376211106072756,1.0892628096171204
Joe Johnson,2016-17,1843.0,-0.800000011920929,-1.2553807121017722,-0.7849151374475416,-0.8284322766310929,-0.6487900262720495,-1.1385217280770856
CJ Miles,2016-17,1776.0,-1.100000023841858,-0.22908581428471958,-0.1721417384183582,-0.2335470857101607,-0.24113961272792667,-0.23701606309334275
Thabo Sefolosha,2016-17,1596.0,2.299999952316284,1.6882312937330983,2.083079269625921,2.209059535083768,2.183991158030082,1.7233200617446145
Clint Capela,2016-17,1551.0,0.8999999761581421,1.5273000539516577,1.539030173619052,1.495631026271136,1.4523180284829618,1.5349333307932398
Zach Randolph,2016-17,1786.0,0.0,-0.6319838840473105,0.4994180605726307,0.4760888510355491,0.4809562309287111,-0.5389080975791233
Derrick Rose,2016-17,2082.0,-1.399999976158142,-2.2199850918814215,-2.0622782795048544,-2.134491162605179,-2.17504043078503,-2.229160815616643
TJ Warren,2016-17,2048.0,-1.100000023841858,-2.0814040744381987,-2.1719936296032563,-2.2103125217743615,-2.2234464541793515,-2.0940606531626793
Solomon Hill,2016-17,2374.0,1.2000000476837158,0.6806068469073314,0.9759118301017078,1.0479483197940578,0.9952250377152907,0.7155776344524623
Serge Ibaka,2016-17,2422.0,0.30000001192092896,0.23390151116556035,0.08393648931361132,0.009571337169139688,0.0952526188846509,0.2093688199812034
Markieff Morris,2016-17,2374.0,1.100000023841858,0.9947215815188087,0.7737407995438434,0.7607519878736875,0.7019831444345077,0.9551012337184173
Nene,2016-17,1198.0,3.5,1.9251609612133653,2.521005082130807,2.5352935471972406,2.5230549091148644,2.0077851071043855
Josh Richardson,2016-17,1614.0,2.0999999046325684,1.6963809136766428,1.68906722693959,1.6355624186270041,1.6116648831763438,1.703262097743589
Nick Young,2016-17,1556.0,-1.5,-2.7850777500136537,-2.6457525501240164,-2.6281394686594313,-2.564451458538932,-2.802671115131534
Devin Booker,2016-17,2730.0,-2.0,-2.227000201787378,-2.133771678720955,-2.1533957206365173,-2.1962580705671453,-2.227300650963665
Jonas Valanciunas,2016-17,2066.0,-0.699999988079071,0.03546392587626111,-0.14123879270907327,-0.02975796096329393,-0.131099334255246,0.04280379812105404
Nemanja Bjelica,2016-17,1190.0,1.899999976158142,0.9769282188622355,0.9381454333243572,0.9092679078088557,0.9468074083659008,0.990780159094587
Kenneth Faried,2016-17,1296.0,-0.4000000059604645,-0.8630112802024039,-0.610912545643999,-0.636535202469504,-0.5653461304556923,-0.8096459205261314
Justin Holiday,2016-17,1639.0,0.6000000238418579,0.49928680667051195,0.691750899437799,0.6866841805209518,0.5894866083520682,0.48809562699416664
Dwyane Wade,2016-17,1792.0,-0.5,-0.16858023563572042,-0.2360615016828177,-0.30654070184221116,-0.3167738888612778,-0.19620368048571207
Cody Zeller,2016-17,1725.0,1.399999976158142,2.0503087510267304,1.856075895867222,1.8661276985149904,1.9258875472168082,2.045351335656873
Darren Collison,2016-17,2063.0,-1.7000000476837158,-1.847508600334962,-1.6154673602496812,-1.7118346727031197,-1.8425603525743104,-1.8708062930648626
TJ McConnell,2016-17,2133.0,0.6000000238418579,1.2147656241056453,1.2033179827451708,1.1827054911184225,1.1998130488764667,1.16055267878492
Kyle OQuinn,2016-17,1229.0,0.30000001192092896,0.2516239807307298,-0.016427297223711612,-0.10222651820890269,-0.2286482885612547,0.1271568310084541
Zaza Pachulia,2016-17,1268.0,0.8999999761581421,2.1347320697444596,1.9076621618740068,2.0390523594644803,1.841972817320117,2.1325836520591284
Carmelo Anthony,2016-17,2538.0,-3.0999999046325684,-2.4100322694460106,-2.238105482034984,-2.279345624589015,-2.2961582669590963,-2.4230865563157393
ETwaun Moore,2016-17,1820.0,-0.800000011920929,-0.9136870367905121,-0.86205756771836,-0.7789278408108394,-0.7618557121707691,-0.858288684013787
Marreese Speights,2016-17,1286.0,0.10000000149011612,-0.37051832310445343,-0.04004394937677119,0.10312355670800188,0.1809546340255829,-0.23536377292294572
Spencer Dinwiddie,2016-17,1334.0,-0.699999988079071,-0.03244073744579903,-0.11405816839080869,-0.06500388010895071,-0.12285531506868577,-0.05781461494503916
Rodney Hood,2016-17,1593.0,-0.6000000238418579,-0.6187496610768788,-0.16897402958817126,-0.1532958695760591,-0.08213727532475897,-0.5280844463537439
Ty Lawson,2016-17,1732.0,-0.699999988079071,-1.0387511592825711,-0.922568038304751,-0.9308687576836552,-0.9682934653402347,-1.0703289263806397
Robin Lopez,2016-17,2271.0,1.399999976158142,0.946007705778151,0.9205298072803412,1.0468781867272365,1.0407642500293588,1.0015995905100146
Jamal Murray,2016-17,1764.0,-0.4000000059604645,-0.07887681413335544,-0.06896047204552314,-0.04599572546677827,-0.04310659899410081,-0.0755209810000527
Norman Powell,2016-17,1368.0,-0.10000000149011612,-0.847158115632741,-0.6199561362164832,-0.5925770758181095,-0.551384092545983,-0.8053936490579865
Rajon Rondo,2016-17,1843.0,-0.10000000149011612,-0.009400215944996196,0.40834688139934244,0.30776079199974454,0.2994045395106665,-0.013232349960864996
Jon Leuer,2016-17,1944.0,0.5,0.016583249777868403,0.34822372322677364,0.332373495338183,0.38765960068149624,0.08682702887032068
Iman Shumpert,2016-17,1937.0,0.6000000238418579,-0.22463263978923662,-0.47349688017076597,-0.46022803435997495,-0.4374668337241693,-0.2629786244483258
Will Barton,2016-17,1705.0,-1.899999976158142,-1.6007025563003694,-1.4427599877384498,-1.4728276067508157,-1.499806957504069,-1.611044706623062
Trevor Booker,2016-17,1754.0,1.2000000476837158,0.6784560306502903,0.8009993560780799,0.8783043673820157,0.8867636737367139,0.6855762812240965
Troy Daniels,2016-17,1183.0,-1.2999999523162842,-0.915570119050374,-0.8378233145864258,-0.7273093819620526,-0.7635062061427063,-0.8378573944193479
Sam Dekker,2016-17,1419.0,0.10000000149011612,0.5762855787305344,0.5023169591268153,0.45461549725127137,0.5744091438573518,0.5773296072355618
Courtney Lee,2016-17,2459.0,-1.399999976158142,-2.1855152168939798,-2.134250452724105,-2.1117519506099516,-2.1523470041342083,-2.189629368311351
Jusuf Nurkic,2016-17,1391.0,2.4000000953674316,1.6948469711525318,1.6602506951549896,1.612919000268273,1.5661488894573177,1.6299429411591593
James Ennis III,2016-17,1501.0,1.100000023841858,0.4814737880527189,0.4545104306544078,0.3967311945881942,0.40745683617312445,0.46395159048591
Taj Gibson,2016-17,1989.0,0.6000000238418579,1.2878836897024897,1.147866690814188,1.0844096084518848,1.117095268620952,1.2534226851443075
Brandon Jennings,2016-17,1802.0,-0.800000011920929,-1.109819335511753,-1.3661925942605002,-1.3642068463616261,-1.4355017179221712,-1.1282806706546307
Ish Smith,2016-17,1955.0,-1.0,0.8168720352802261,1.064178241514355,1.0479508935085398,0.9881648083876147,0.8446345909659463
Langston Galloway,2016-17,1495.0,-0.10000000149011612,-0.21097623540712246,-0.14394316309682562,-0.07655752807702797,-0.038995524092196365,-0.1691747066199373
Marcin Gortat,2016-17,2556.0,-0.4000000059604645,0.4185651432144245,0.565972820950804,0.5879274941136243,0.48727875200592763,0.4370518476247518
Cory Joseph,2016-17,2003.0,-1.0,-0.5049789098870555,-0.45556233405355745,-0.4043423792560214,-0.4206423425992535,-0.504460617003363
Kosta Koufos,2016-17,1419.0,1.7000000476837158,1.2350468348166863,1.0141455636036367,0.977970105431043,0.9104750665729433,1.1817084267235891
Mike Muscala,2016-17,1237.0,0.5,0.3929973033014468,0.4361902596876476,0.4352806223609217,0.6180603682735009,0.45318541729984335
Larry Nance Jr.,2016-17,1442.0,0.6000000238418579,1.3418506790792244,1.5893964242881102,1.5387313783774041,1.3866841606609503,1.269357002424991
Jabari Parker,2016-17,1728.0,-1.5,-1.643212118493005,-1.6191375986920555,-1.5799732880694246,-1.6434970998234641,-1.6304791720546536
Jordan Clarkson,2016-17,2397.0,-1.100000023841858,-2.5609983970430745,-2.4324943263640044,-2.5095069459584547,-2.385107177845672,-2.5323290993838516
Dante Cunningham,2016-17,1649.0,0.20000000298023224,-0.24591427848923314,0.0799858720961642,0.12855934196311358,0.21420788008812724,-0.18468762709020284
Luol Deng,2016-17,1486.0,0.699999988079071,-0.232614489789655,0.13898966740385546,0.12189319166987551,0.11701217150035645,-0.2182125709566171
Willy Hernangomez,2016-17,1324.0,0.20000000298023224,0.5812810595627742,0.4714443095808663,0.4622843889805275,0.3996977372645806,0.5592553164760987
Dirk Nowitzki,2016-17,1424.0,0.30000001192092896,0.042470440354892725,0.18542922051824245,0.2002846759671318,0.2844407543844412,0.10007115974102213
Zach LaVine,2016-17,1749.0,-2.4000000953674316,-2.6569512611588326,-2.5414547131989154,-2.5565969776459068,-2.5705623544040717,-2.626044483677071
Evan Turner,2016-17,1658.0,0.8999999761581421,-0.23082997485373158,-0.2128189040024072,-0.23441132367491566,-0.21003435855977204,-0.2327492585165722
Caris LeVert,2016-17,1237.0,-0.800000011920929,-0.020388552272045113,0.12869568301376894,0.1255595614617291,0.1233180394034073,-0.022405287855678073
Rodney McGruder,2016-17,1966.0,-1.399999976158142,-0.8848561631227216,-0.6306661264308605,-0.6487637189619067,-0.6927934529379587,-0.8599097677050094
Glenn Robinson III,2016-17,1427.0,0.20000000298023224,0.10057194221931737,0.23986910705188957,0.3223650628148148,0.2852802771560657,0.12640502389542702
Dario Saric,2016-17,2129.0,0.30000001192092896,-0.5289310447126362,-0.5362026613075314,-0.5576048582913472,-0.5451276232288523,-0.5051559182070338
JR Smith,2016-17,1187.0,-0.5,-0.829325164943711,-0.8013289975467768,-0.785623530177862,-0.7761479126043044,-0.8355009840720485
Corey Brewer,2016-17,1281.0,0.4000000059604645,1.359140991126027,1.7799784937132122,1.7550480366121728,1.5154776998802608,1.2919688568059184
Dwight Powell,2016-17,1333.0,-0.5,-0.4951869391569712,0.1494774929358767,0.2206637555184443,0.17957880169031715,-0.43082617915518434
Matt Barnes,2016-17,1777.0,-1.0,-0.9270072618974308,-1.1837026085445577,-1.1634549801857061,-1.2566239329591524,-0.9722448356624385
Tyson Chandler,2016-17,1298.0,-0.30000001192092896,-0.10232018564631248,0.48498416225504937,0.45514374617644787,0.3019513229820556,-0.10134211923249162
Dante Exum,2016-17,1228.0,0.699999988079071,0.7462280104095398,0.2508795508407779,0.19411696034630804,0.20610405287618522,0.6805409411847676
Dorian FinneySmith,2016-17,1642.0,0.800000011920929,0.18938137245925535,0.45808645890659727,0.3873810608650969,0.3579915594241456,0.20900141483680001
Jerami Grant,2016-17,1531.0,0.20000000298023224,-0.8920390003601919,-0.8456310033801749,-0.8712261991144328,-0.7179554913528047,-0.8565760645526479
Jonas Jerebko,2016-17,1232.0,-0.8999999761581421,-0.6943306419779776,-0.8160112185604125,-0.7830677623181227,-0.7788651386820524,-0.6838671205614377
Anthony Tolliver,2016-17,1477.0,-1.2000000476837158,-1.2830395124952414,-1.123304088642882,-1.0976253169029275,-1.114368246144016,-1.2802810140913616
Marco Belinelli,2016-17,1778.0,-2.0999999046325684,-1.465562467754976,-1.5543026787499525,-1.5571850076845817,-1.5456897834085803,-1.4419507202580752
Monta Ellis,2016-17,1998.0,-0.5,-0.8322114381490793,-0.5821227449447265,-0.5568016020703864,-0.5689388103705981,-0.8215320711774696
Tim Frazier,2016-17,1525.0,-1.2999999523162842,-0.5959620555930467,-0.3984738860806634,-0.2947662745917299,-0.3914043307005442,-0.5761215327885421
Kelly Oubre Jr.,2016-17,1605.0,-0.10000000149011612,0.49908785029893216,0.5245456109423138,0.5454857449239223,0.5421034391319742,0.4642570151231704
Jonathon Simmons,2016-17,1392.0,0.699999988079071,1.0363072236128081,1.6136053513031814,1.585759981835178,1.6927433703875279,1.1291574602635173
Tony Snell,2016-17,2336.0,-1.600000023841858,-1.975547503483186,-1.6393945333628301,-1.68092212921239,-1.6327421409764626,-1.9494093404718151
Nik Stauskas,2016-17,2188.0,-2.0999999046325684,-2.214336268454152,-2.1619400327267453,-2.2012451128495716,-2.037619519991991,-2.1479494512006037
Richard Jefferson,2016-17,1614.0,-0.4000000059604645,0.1550936692097851,0.25452061396825193,0.23945813538497818,0.2838522631813337,0.15686778471018548
Shabazz Muhammad,2016-17,1516.0,-1.600000023841858,-2.049445533927716,-2.1572458319640955,-2.209991090991287,-2.126361886019862,-2.0153439189954145
Terry Rozier,2016-17,1263.0,0.20000000298023224,0.961477214336917,1.3045394530261227,1.2996455035993146,1.301193502776424,1.0066402236749148
Dennis Schroder,2016-17,2485.0,-2.5999999046325684,-0.7142011351044084,-0.5669668737413665,-0.5088880488275036,-0.43003918508225536,-0.6853470413182756
Justin Anderson,2016-17,1228.0,-0.800000011920929,-1.3728955112469998,-1.080981897049271,-1.1647071286067088,-1.1432100021615548,-1.3125901197040062
Andre Drummond,2016-17,2409.0,0.10000000149011612,0.3968302103884197,0.797411083811683,0.7927498637297603,0.6010710390904642,0.3470742306307189
Buddy Hield,2016-17,1888.0,-1.399999976158142,-2.241483508684029,-1.9276724435168668,-1.9754303810970197,-1.776347807046866,-2.151695295770383
Reggie Jackson,2016-17,1424.0,-2.0999999046325684,-2.386424885439654,-2.4325861015636536,-2.4337640680053116,-2.452230119608606,-2.3851605830574534
Stanley Johnson,2016-17,1371.0,0.5,1.302015160309802,1.5789041235849934,1.568190530691394,1.4060108736455224,1.2781804755411625
Sean Kilpatrick,2016-17,1754.0,-2.200000047683716,-2.4725028792430694,-2.389584167542446,-2.381567522196205,-2.3027634690883207,-2.434553656806595
Kelly Olynyk,2016-17,1538.0,-0.699999988079071,0.6894184222568513,0.7217430550209782,0.7347595316442059,0.7336609313559991,0.7123164611370851
Austin Rivers,2016-17,2054.0,-1.600000023841858,-1.8567861578624545,-1.6784224547141258,-1.5936199063799186,-1.5708360793677918,-1.797692588425729
