player,season,mp,y_defense,baseline,hats_features,structure_loss_0.10,component_fixed,component_fixed_l2,component_fixed_masked,published_output_0.075,direct_component_blend_0.25
Taj Gibson,2017-18,2726.0,0.5,0.6436372503308703,0.5019567592596309,0.4662323260128367,0.7034451755787344,0.5881556551400563,0.3585952311803405,0.5737573045304987,0.6585892316428363
Terry Rozier,2017-18,2068.0,1.399999976158142,0.6180349553403399,0.8946201676173026,0.9523106283700774,0.6066300659158328,0.6268987045896697,0.8509972943011528,0.6736323691036701,0.6151837329842131
Jaylen Brown,2017-18,2152.0,1.2000000476837158,1.242116211021869,1.4711597672842505,1.4464588366545779,1.1715290056194965,1.16216376223429,1.3641089550788936,1.258052403077545,1.224469409671276
DeMarcus Cousins,2017-18,1737.0,2.200000047683716,2.370514657224128,2.6166347688481473,2.6046272200054323,2.3010062331870222,2.366380114638588,2.805583485251259,2.3621132237749793,2.353137551214852
Jeremy Lamb,2017-18,1967.0,-0.20000000298023224,-0.9530459213549891,-0.7867290066848018,-0.8296042479891991,-0.8080490124135091,-0.8666967794445447,-0.8179985686844008,-0.9293918202967743,-0.9167966941196191
JJ Redick,2017-18,2116.0,-1.5,-1.264054312904452,-1.4742929555725255,-1.2929763025997705,-1.1764396940936843,-1.1198737970238954,-1.104910819038298,-1.1867748754460234,-1.24215065820176
Tim Hardaway Jr.,2017-18,1885.0,0.0,-0.7547822726970199,-0.7129114215607631,-0.7601779351922271,-0.6725153654640903,-0.7613152912351115,-0.6427732247220234,-0.7501714970419837,-0.7342155458887875
Ricky Rubio,2017-18,2254.0,1.2999999523162842,1.7690157494982113,1.9428173379132505,1.8569077416069923,1.831160984477621,1.6598454810112822,2.128845443467924,1.761168604339677,1.7845520582430636
AlFarouq Aminu,2017-18,2072.0,2.200000047683716,2.1954352622613476,2.093064642458594,1.9756025732959894,2.163386739579302,2.123255842210048,1.9559244381496317,2.105686304781019,2.187423131590836
Jamal Murray,2017-18,2565.0,-1.7000000476837158,-1.5694887243963702,-1.583058620988585,-1.499253543549795,-1.5057594653641124,-1.4077721059463977,-1.6548566691806597,-1.5686692725962514,-1.5535564096383059
Delon Wright,2017-18,1433.0,1.7000000476837158,2.345137952252876,2.8200692659182005,2.8509374755845442,2.238030543049757,2.347976115983838,2.4004318747469924,2.38940922789536,2.3183610999520963
Allen Crabbe,2017-18,2197.0,0.20000000298023224,-0.8398846106701159,-0.9957419281670088,-1.0350371735818888,-0.8473576334833198,-0.8826357173946262,-0.7442987075353131,-0.8509437892740996,-0.8417528663734168
Aaron Gordon,2017-18,1909.0,1.600000023841858,0.5133267468480069,0.3668939209179406,0.3636616085877,0.53312511569476,0.3609371365682822,0.48656202326948206,0.48903304175753115,0.5182763390596952
Jakob Poeltl,2017-18,1524.0,2.799999952316284,1.7987176505678117,2.3355742194094917,2.339941360615908,1.8220380981431556,1.8486604259714206,2.023604760675107,1.898871089523083,1.8045477624616477
Kristaps Porzingis,2017-18,1553.0,2.0,2.562573881989477,2.1845697151376453,2.1765267495058898,2.4994697218657063,2.4226390659607104,2.558643169182018,2.500527532285482,2.546797841958534
Derrick Favors,2017-18,2153.0,1.5,1.7842937906311143,1.9667390730159986,2.0299145388848925,1.8229768384684688,1.7901535254429493,1.7670645925359783,1.832911457269202,1.7939645525904528
Danny Green,2017-18,1791.0,2.700000047683716,1.6897660114384152,1.7791535073191866,1.84448222041368,1.8052167297220683,1.5910352029528128,2.008626684600701,1.7029894218435413,1.7186286910093285
Buddy Hield,2017-18,2024.0,0.30000001192092896,0.23408666131730582,0.568758735266642,0.5721671926447267,0.26263901857456984,0.2154639386298317,0.3218072339332556,0.26247107084284294,0.24122475063162183
Nikola Mirotic,2017-18,1494.0,0.10000000149011612,1.5969349607800383,1.5666931363769026,1.5630662462267222,1.5707974245246619,1.5159618312740974,1.32345276487928,1.5971320923296453,1.5904005767161942
Ish Smith,2017-18,2043.0,1.0,-0.0776782580535943,0.10280399040689497,0.1740771593493825,0.11458544657262199,0.03785301562703659,0.19364065273580727,-0.02740188517463727,-0.029612331897040226
Anthony Tolliver,2017-18,1757.0,0.10000000149011612,0.8041708087618009,0.6677726331198002,0.7238226702908679,0.7150474138102872,0.6363695296525327,0.6421102928676161,0.8433772508287745,0.7818899600239225
Jonas Valanciunas,2017-18,1727.0,1.2999999523162842,1.310982468660892,1.833455150996117,1.9213134653025699,1.495676103767988,1.5449736712600666,1.7379538539211565,1.4167414589907976,1.357155877437666
Marc Gasol,2017-18,2408.0,1.7000000476837158,1.1628632024876382,0.6771154597779474,0.6540269956976976,1.3262705346660666,1.149853752848695,1.1810285633180901,1.0909815955993678,1.2037150355322455
Michael KiddGilchrist,2017-18,1850.0,2.9000000953674316,0.817673883107666,0.7553391687485027,0.670621249144207,0.6739205463549487,0.6084239249562893,0.685360157727459,0.7509403770156665,0.7817355489194866
Kyle Korver,2017-18,1574.0,0.4000000059604645,-0.65856716493836,-0.7152283110805785,-0.6827220114303155,-0.35117776556074276,-0.456332510637005,-0.4112586305793764,-0.6025460390266854,-0.5817198150939557
Kentavious CaldwellPope,2017-18,2458.0,-0.5,0.6561794499731782,0.8722570764184123,0.7945479886904085,0.5848785069113048,0.5481396894870326,0.6496457732017296,0.634461452142101,0.6383542142077099
Andre Drummond,2017-18,2625.0,0.699999988079071,1.2327634047772031,1.1063679349636775,1.0286933197054728,1.1554293822281383,1.4033952789769866,1.3514000356877238,1.1655611119923304,1.2134298991399368
Yogi Ferrell,2017-18,2282.0,1.2000000476837158,1.1538107722724942,1.2040317989923988,1.1817894497022825,0.999961798715991,1.1371516916862285,1.0883583379650736,1.1149591016621612,1.1153485288833684
Kevin Love,2017-18,1651.0,-0.8999999761581421,-0.16021832915682913,-0.3632017605500545,-0.38361250202657465,-0.04099552557887831,0.1947383138084947,0.009181487992266812,-0.2161252009714365,-0.13041262826234143
Larry Nance Jr.,2017-18,1421.0,2.5999999046325684,3.28284159832189,3.671368525250915,3.627757384107961,3.2842847342982253,3.59274304860007,3.119870163925436,3.2298129507894786,3.2832023823159737
Shabazz Napier,2017-18,1535.0,2.4000000953674316,1.6426442949359772,1.879517883373202,1.869594367350154,1.5400587013266376,1.4667122681854852,1.8249974342483297,1.6805647546089573,1.6169978965336425
Dario Saric,2017-18,2310.0,-0.4000000059604645,-0.05469705434176149,-0.0658816780062341,-0.0401353390547327,0.14194381432399641,0.12894260535849952,0.1486838925809411,-0.016868722073943444,-0.005536837175322017
Tyus Jones,2017-18,1467.0,1.2999999523162842,1.4192139058318518,1.872014003479775,1.759431235481739,1.3461101095718602,1.4032315391171726,1.2089765020873329,1.4232663393531597,1.400937956766854
JJ Barea,2017-18,1603.0,-1.7000000476837158,-1.0164701627407422,-0.9060659361287906,-0.9179478651948263,-1.0548069193528564,-0.8774318567321144,-1.2680285189635998,-0.9894426775534668,-1.0260543518937708
Rondae HollisJefferson,2017-18,1920.0,1.100000023841858,0.10692168789706546,0.607477913732867,0.5659955465403452,0.2810133590501484,0.22142739689371943,0.04013356624364012,0.08328825574199959,0.15044460568533619
Andrew Wiggins,2017-18,2979.0,0.30000001192092896,-0.0024186201031524412,-0.2612456568051771,-0.2855153889373299,-0.10436190221416225,0.027918099970911353,-0.2409883549281973,-0.06796907987523351,-0.027904440630904893
DeMarre Carroll,2017-18,2180.0,0.5,0.6828093844982018,0.48798971924548484,0.39880720205938536,0.6740253800809111,0.6531284386450722,0.47518952396090297,0.629524041639557,0.6806133833938791
Justin Holiday,2017-18,2265.0,1.100000023841858,0.5850388075323874,0.294390036606366,0.23022452785733877,0.595573863029106,0.689180026871075,0.30487516494558486,0.5148741390967948,0.587672571406567
Kelly Olynyk,2017-18,1779.0,-0.8999999761581421,1.1266266713329025,1.102448268129626,1.124255599929752,1.188160276185391,1.1815865851717215,1.1952958227352726,1.1496334703781366,1.1420100725460247
Tyler Johnson,2017-18,2052.0,0.4000000059604645,0.03919357239889192,-0.05753983877573861,0.018586293082371943,0.049415530305318034,0.008768556381715198,0.08873442673210427,0.056635994037224996,0.04174906187549845
Dejounte Murray,2017-18,1743.0,3.0999999046325684,2.9882591645032415,3.4957611389467753,3.407487790866669,2.8590789251829047,2.8983839644644136,2.9522886780708397,3.01455883819268,2.9559641046731575
Tomas Satoransky,2017-18,1643.0,0.10000000149011612,0.4853609184724288,0.3922021185263046,0.351572550543553,0.3252601563469247,0.41424472129513257,0.4274541799743016,0.4643082442312841,0.44533572794105275
Pascal Siakam,2017-18,1679.0,0.800000011920929,1.6919041543644584,1.6391132565801794,1.6835848211250157,1.6320877305563057,1.6104835591261972,1.4976898695282324,1.7138124299164916,1.6769500484124202
Rudy Gay,2017-18,1231.0,1.399999976158142,0.4915616045250213,0.4347196525027409,0.41563886148027873,0.5418571242253238,0.5317373053688031,0.7500909851688393,0.5092808008939266,0.5041354844500969
Ersan Ilyasova,2017-18,1729.0,2.0,2.2434314701843507,1.9605155123673637,2.0020399712558543,2.0331132321828242,2.314447647866249,2.3344290676918344,2.1960609960470214,2.190851910683969
Jusuf Nurkic,2017-18,2088.0,2.5999999046325684,3.372446429750143,3.743557514913104,3.57720830163643,3.535724129101734,3.5092295743221213,3.128618405983767,3.3276225979361724,3.4132658545880408
Marvin Williams,2017-18,2006.0,0.10000000149011612,0.3093669564629961,0.5613096481386175,0.4923582663984346,0.35340342243248035,0.2907809843402156,0.2552611144454919,0.31237346806541716,0.3203760729553672
Kent Bazemore,2017-18,1789.0,0.699999988079071,0.7597585312658178,0.6129130457024061,0.40455142276785283,0.566238528272615,0.3385307211991526,0.4221965645335236,0.6498998324996633,0.7113785305175171
Bojan Bogdanovic,2017-18,2464.0,-0.20000000298023224,-0.39382707019949637,-0.25108921009886,-0.2871400164726582,-0.2603099039620716,-0.21673215081112696,-0.33368242286300875,-0.3871076178876374,-0.36044777864014016
Josh Hart,2017-18,1461.0,0.5,-0.6581783648300289,-0.36009354288945283,-0.36091259957744115,-0.5499809757250023,-0.5683081174423557,-0.4136754740944247,-0.6190769862587001,-0.6311290175537723
Dennis Schroder,2017-18,2078.0,-1.399999976158142,-1.5775302439184848,-1.5386749528965153,-1.6000299186653315,-1.5267460538617283,-1.2496050294683823,-1.597152633659845,-1.5789847010286617,-1.5648341964042958
John Wall,2017-18,1410.0,0.10000000149011612,0.4983303578674237,0.1098177797184636,0.06290891326642051,0.5281896985726066,0.4681462719459563,0.4307877171066574,0.45546148751872495,0.5057951930437194
Lonzo Ball,2017-18,1780.0,1.399999976158142,1.890787976701553,1.886289332070882,1.8658414034950834,1.8543331181730338,1.9111691828864337,1.8136551146985234,1.812307860411917,1.8816742620694231
Amir Johnson,2017-18,1171.0,3.200000047683716,2.5722880966580184,2.3349664525914986,2.2632637983017654,2.553466494143513,2.3580732507295865,2.7270259467347366,2.59077302015797,2.567582696029392
Julius Randle,2017-18,2190.0,-0.30000001192092896,-0.7114073794915585,-0.6555371813450013,-0.5517163330588543,-0.6776451230521601,-0.7158692452829952,-0.7022365080497268,-0.660106327198607,-0.7029668153817089
Jordan Clarkson,2017-18,1888.0,-0.8999999761581421,-0.566924136664311,-0.2698926857062411,-0.33832905472072566,-0.5729861908629429,-0.3697941164992581,-0.8587823823059612,-0.5289468347590506,-0.5684396502139689
Ed Davis,2017-18,1471.0,1.5,1.3141686914051145,0.684098078475382,0.69570223327908,1.330329797719609,1.3187512566143464,1.6652191400060155,1.2677224176683,1.318208967983738
Montrezl Harrell,2017-18,1293.0,-0.10000000149011612,0.9394381074985152,0.7032377631480605,0.7235011716152734,0.7960395465760957,0.5166513179952585,0.8416638992810657,0.9375453304769634,0.9035884672679104
Joe Harris,2017-18,1975.0,-1.100000023841858,-1.657764969947925,-1.8771565458005912,-1.7897040345330082,-1.5419574604139217,-1.5849443551386937,-1.714707424366292,-1.6374123068658548,-1.6288130925644242
George Hill,2017-18,1812.0,0.4000000059604645,-0.8910884525943943,-1.2997073477058119,-1.4237129829067328,-0.8309134647487841,-0.7076233281183271,-1.0418573697294753,-0.9765019058235029,-0.8760447056329917
James Johnson,2017-18,1943.0,0.10000000149011612,0.712116491324098,0.5548393539600499,0.5125559287461267,0.6326533398629046,0.5762446758047801,0.7611025723633027,0.6927496510911615,0.6922507034587997
Dirk Nowitzki,2017-18,1900.0,-0.4000000059604645,-0.44277451220294534,-0.46805770885731246,-0.3005150737553671,-0.5043157906795805,-0.41841213162029633,-0.5542140937513829,-0.3828953414244925,-0.4581598318221041
Marcus Smart,2017-18,1614.0,1.7000000476837158,1.6498788323255276,1.9248073797719711,1.8800833200060407,1.577941491702148,1.7060943284713728,1.8163154255399467,1.65169367575613,1.6318944971696827
Reggie Bullock,2017-18,1732.0,-0.20000000298023224,-1.2680855001272275,-1.2466878590334867,-1.13588007801268,-1.1908934459707397,-1.1543388301541535,-1.2663174800736547,-1.2132006343366775,-1.2487874865881055
Ryan Anderson,2017-18,1725.0,0.20000000298023224,-0.16897837162079532,-0.44072094296465625,-0.39140406004894196,-0.3301775823671072,-0.277832917423137,-0.40999858589295113,-0.1471254785990981,-0.20927817430737328
Carmelo Anthony,2017-18,2501.0,-1.899999976158142,-1.1813910414849942,-1.1001794086604837,-1.0607209888584812,-1.1574197196947549,-1.1030638450582013,-1.0877527463582233,-1.1374800302302326,-1.1753982110374344
Nemanja Bjelica,2017-18,1371.0,0.8999999761581421,0.5205709713357484,0.44937631762293423,0.40872647339262036,0.4006523494617343,0.24478184616373283,0.39929709103346267,0.4893306243050367,0.4905913158672448
Pau Gasol,2017-18,1812.0,1.100000023841858,2.5197580909668376,2.6914793929405647,2.6631231040138243,2.4559553652084416,2.5234972026930222,2.5278173896173373,2.5443399185693596,2.503807409527239
Lauri Markkanen,2017-18,2020.0,-0.20000000298023224,-0.797416134715733,-1.0958007745030214,-1.0597648409970237,-0.8608558848089468,-0.8141521979962618,-1.057662131305119,-0.835271263881045,-0.8132760722390365
Kyle OQuinn,2017-18,1387.0,0.5,0.8276236779809368,0.07481283039726269,0.004628155452770399,0.73271415087451,0.6719709307160137,0.740267550318477,0.712886565125335,0.8038962962043301
OG Anunoby,2017-18,1481.0,1.7999999523162842,1.9213238573198506,1.9987598595129181,1.9710931198132284,1.7570681946279496,1.870754106082019,1.644432077421046,1.897939163529296,1.8802599416468753
Trevor Ariza,2017-18,2269.0,-1.0,-0.2505321558947221,0.11584689697987025,0.06412759755191585,-0.15860999579056068,-0.008732260917880437,-0.1996151095616218,-0.2631667635713947,-0.22755161586868175
Wilson Chandler,2017-18,2346.0,0.10000000149011612,-0.6363844481622328,-0.8482994714034279,-0.8080709828554008,-0.7032298293969066,-0.7737654717766186,-0.8289527401680686,-0.658173907046839,-0.6530957934709013
Jeff Teague,2017-18,2311.0,-1.7000000476837158,-1.2908547326802502,-1.4088468587283052,-1.4041721254976487,-1.0714599974386796,-1.0570295948520756,-1.332470613473864,-1.3035915500024693,-1.2360060488698577
TJ Warren,2017-18,2142.0,-0.5,-1.1108932487282532,-0.9195730186065287,-0.933456900722297,-1.2972063412692179,-1.4929277985381777,-1.3885845207308152,-1.0945276376632427,-1.1574715218634943
Marcin Gortat,2017-18,2075.0,1.600000023841858,2.1726408943308364,2.3769711927530373,2.401247170675278,2.193908298409365,2.181289975583506,2.0128389568615077,2.181632374407471,2.1779577453504686
Jerian Grant,2017-18,1686.0,-0.8999999761581421,-0.7444227941414309,-0.7320560758348151,-0.7020227695674937,-0.7489176594089311,-0.6789130121858308,-0.9836380140511124,-0.7547863229975522,-0.7455465104583059
Devin Harris,2017-18,1340.0,-0.699999988079071,-0.9260731465452607,-0.6134948003671651,-0.4876435307773314,-0.8103769319280806,-0.6718565091527176,-0.597681677327745,-0.8390224543772082,-0.8971490928909657
Trey Lyles,2017-18,1391.0,0.10000000149011612,-0.3641603622257327,-0.9880750648873728,-0.9816613320729286,-0.34347575939159214,-0.40130149956614414,-0.08677550359750646,-0.39827069305425955,-0.35898921151719754
DJ Augustin,2017-18,1760.0,-0.5,-0.08575409248150967,-0.04980829696944564,-0.10724568108279614,-0.2615649966955815,-0.4297356712419523,-0.32618052354050997,-0.06248803993643083,-0.12970681853502763
Evan Fournier,2017-18,1837.0,-2.0999999046325684,-2.097404617810976,-2.170592084068816,-2.1292999453928654,-2.091386038520561,-2.058429195235457,-2.046940138610685,-2.089993044338642,-2.0958999729883723
Patty Mills,2017-18,2107.0,-1.2999999523162842,-0.9929508196870982,-1.0806132836439462,-0.9955290100450667,-1.113976771513703,-1.1253036947061836,-0.9132225181535938,-0.9666611583202647,-1.0232073076437493
Rajon Rondo,2017-18,1705.0,-1.899999976158142,-0.4093036002473758,-0.2141732213116283,-0.34807236376629896,-0.23453833576792524,-0.3290747973466965,-0.46940498254825114,-0.43065872010222545,-0.3656122841275131
Hassan Whiteside,2017-18,1364.0,2.5,2.2960573528647923,1.9901654515145277,1.999826301454613,2.3563917372477845,2.3864986154805727,2.3965787572315005,2.2518610314055083,2.3111409489605403
Manu Ginobili,2017-18,1299.0,0.20000000298023224,-0.7949339303165356,-1.0055876040277936,-0.8977513994795345,-0.7745395194536335,-0.6302664842638583,-0.5702427175489997,-0.781020640379795,-0.7898353276008101
Luc Mbah a Moute,2017-18,1564.0,2.5,2.0513451961727776,2.409056743142267,2.3798556460387723,2.0715054427644852,2.0178659695010026,2.2033097835147233,2.0860374244921727,2.0563852578207045
PJ Tucker,2017-18,2281.0,0.4000000059604645,1.1052545806424274,1.2847783849245853,1.2089748470821413,1.2974224166871555,1.259008831684526,1.3193659495531638,1.0954675571601953,1.1532965396536095
Wayne Ellington,2017-18,2041.0,-2.0999999046325684,-0.9432076858931461,-0.9031434033644481,-0.8450269764171352,-0.8691570917801652,-0.833419205012417,-0.611526196570602,-0.8903606010209871,-0.9246950373649009
